player_id,full_name,first_name,last_name,pitch_hand,season,games_pitched,total_innings_pitched,total_hits_allowed,total_runs_allowed,total_earned_runs,total_walks,total_strikeouts,total_home_runs_allowed,total_hit_batsmen,wins,losses,saves,holds,blown_saves,avg_innings_per_game,avg_hits_per_game,avg_runs_per_game,avg_earned_runs_per_game,avg_walks_per_game,avg_strikeouts_per_game,season_era,season_whip,k_per_9,bb_per_9,k_bb_ratio,hr_per_9,h_per_9,batting_avg_against,fip,win_percentage,quality_start_pct,total_pitches,total_strikes_thrown,strike_percentage,avg_pitches_per_game,games_started_approx,innings_per_start,strikeouts_per_walk,lob_pct,era_minus_fip,pitches_per_inning,swstr_pct,is_reliever,save_conversion_rate
446321,Ross Detwiler,Ross,Detwiler,L,2022,29,21.9,30,13,13,9,28,5,0,0,0,0,0,0,0.76,1.03,0.45,0.45,0.31,0.97,5.34,1.78,11.51,3.7,3.11,2.05,12.33,0.313,4.84,,0.0,122,99,81.1,4.21,0,,3.11,81.2,0.5,5.57,68.9,1,
641755,Tyler Kinley,Tyler,Kinley,R,2022,25,21.9,21,5,2,6,27,0,0,0,0,0,0,0,0.88,0.84,0.2,0.08,0.24,1.08,0.82,1.23,11.1,2.47,4.5,0.0,8.63,0.242,1.56,,0.0,100,75,75.0,4.0,0,,4.5,81.5,-0.74,4.57,81.0,1,
658431,Adonis Medina,Adonis,Medina,R,2022,14,21.8,30,18,16,6,17,2,0,0,0,0,0,0,1.56,2.14,1.29,1.14,0.43,1.21,6.61,1.65,7.02,2.48,2.83,0.83,12.39,0.314,3.66,,0.0,110,84,76.4,7.86,0,,2.83,54.2,2.95,5.05,46.4,1,
606131,Luis Perdomo,Luis,Perdomo,R,2022,13,21.8,20,6,6,3,12,3,0,0,0,0,0,0,1.68,1.54,0.46,0.46,0.23,0.92,2.48,1.06,4.95,1.24,4.0,1.24,8.26,0.234,4.3,,0.0,96,57,59.4,7.38,0,,4.0,90.4,-1.82,4.4,37.5,1,
665001,Trevor Kelley,Trevor,Kelley,R,2022,17,21.8,21,13,12,9,23,6,0,0,0,0,0,0,1.28,1.24,0.76,0.71,0.53,1.35,4.95,1.38,9.5,3.72,2.56,2.48,8.67,0.243,5.91,,0.0,107,84,78.5,6.29,0,,2.56,78.7,-0.96,4.91,64.5,1,
501925,Joe Smith,Joseph,Smith,R,2022,34,21.5,33,18,14,9,17,7,0,0,0,0,0,0,0.63,0.97,0.53,0.41,0.26,0.5,5.86,1.95,7.12,3.77,1.89,2.93,13.81,0.338,7.11,,0.0,122,95,77.9,3.59,0,,1.89,74.5,-1.25,5.67,41.8,1,
663978,Chris Paddack,Christopher,Paddack,R,2022,5,21.4,25,10,10,2,20,0,0,0,0,0,0,0,4.28,5.0,2.0,2.0,0.4,4.0,4.21,1.26,8.41,0.84,10.0,0.0,10.51,0.28,1.61,,0.0,93,82,88.2,18.6,5,4.28,10.0,63.0,2.6,4.35,64.5,0,
622250,Josh Sborz,Joshua,Sborz,R,2022,19,21.4,25,16,16,11,32,4,0,0,0,0,0,0,1.13,1.32,0.84,0.84,0.58,1.68,6.73,1.68,13.46,4.63,2.91,1.68,10.51,0.28,4.18,,0.0,100,81,81.0,5.26,0,,2.91,65.8,2.55,4.67,96.0,1,
607455,Anthony Banda,Frank,Banda,L,2022,30,21.3,38,15,15,9,30,4,0,0,0,0,0,0,0.71,1.27,0.5,0.5,0.3,1.0,6.34,2.21,12.68,3.8,3.33,1.69,16.06,0.373,4.09,,0.0,135,106,78.5,4.5,0,,3.33,77.3,2.25,6.34,66.7,1,
656420,J.P. Feyereisen,Jonathon,Feyereisen,R,2022,22,21.3,7,1,0,5,25,0,0,0,0,0,0,0,0.97,0.32,0.05,0.0,0.23,1.14,0.0,0.56,10.56,2.11,5.0,0.0,2.96,0.099,1.56,,0.0,86,74,86.0,3.91,0,,5.0,91.7,-1.56,4.04,87.2,1,
677865,Justin Bruihl,Justin,Bruihl,L,2022,24,21.1,22,11,10,6,13,4,0,0,0,0,0,0,0.88,0.92,0.46,0.42,0.25,0.54,4.27,1.33,5.55,2.56,2.17,1.71,9.38,0.258,5.29,,0.0,100,69,69.0,4.17,0,,2.17,75.9,-1.02,4.74,39.0,1,
676194,Jackson Tetreault,Jackson,Tetreault,R,2022,4,21.0,23,15,12,10,9,4,0,0,0,0,0,0,5.25,5.75,3.75,3.0,2.5,2.25,5.14,1.57,3.86,4.29,0.9,1.71,9.86,0.267,6.25,,50.0,96,70,72.9,24.0,4,5.25,0.9,65.7,-1.11,4.57,28.1,0,
621366,Ryan Borucki,Ryan,Borucki,L,2022,31,20.9,23,14,14,10,21,5,0,0,0,0,0,0,0.67,0.74,0.45,0.45,0.32,0.68,6.03,1.58,9.04,4.31,2.1,2.15,9.9,0.268,5.74,,0.0,111,80,72.1,3.58,0,,2.1,73.1,0.29,5.31,56.8,1,
676641,Beau Sulser,Beau,Sulser,R,2022,10,20.7,24,14,9,9,19,3,0,0,0,0,0,0,2.07,2.4,1.4,0.9,0.9,1.9,3.91,1.59,8.26,3.91,2.11,1.3,10.43,0.279,4.55,,0.0,99,73,73.7,9.9,0,,2.11,66.0,-0.64,4.78,57.6,1,
570663,Hansel Robles,Hansel,Robles,R,2022,25,20.7,23,19,16,14,21,5,0,0,0,0,0,0,0.83,0.92,0.76,0.64,0.56,0.84,6.96,1.79,9.13,6.09,1.5,2.17,10.0,0.27,6.34,,0.0,111,78,70.3,4.44,0,,1.5,60.0,0.62,5.36,56.8,1,
607481,Aaron Bummer,Aaron,Bummer,L,2022,32,20.6,30,11,7,10,30,2,0,0,0,0,0,0,0.64,0.94,0.34,0.22,0.31,0.94,3.06,1.94,13.11,4.37,3.0,0.87,13.11,0.327,3.01,,0.0,118,95,80.5,3.69,0,,3.0,78.0,0.05,5.73,76.3,1,
622065,Alex Young,Alexander,Young,L,2022,25,20.6,29,11,7,11,21,0,0,0,0,0,0,0,0.82,1.16,0.44,0.28,0.44,0.84,3.06,1.94,9.17,4.81,1.91,0.0,12.67,0.319,2.76,,0.0,116,96,82.8,4.64,0,,1.91,72.5,0.3,5.63,54.3,1,
663989,Nick Vespi,Nicholas,Vespi,L,2022,25,20.5,29,12,12,8,28,5,0,0,0,0,0,0,0.82,1.16,0.48,0.48,0.32,1.12,5.27,1.8,12.29,3.51,3.5,2.2,12.73,0.32,4.81,,0.0,112,92,82.1,4.48,0,,3.5,83.3,0.46,5.46,75.0,1,
608638,JT Chargois,Jon,Chargois,R,2022,21,20.0,16,7,6,5,17,3,0,0,0,0,0,0,0.95,0.76,0.33,0.29,0.24,0.81,2.7,1.05,7.65,2.25,3.4,1.35,7.2,0.211,4.2,,0.0,86,70,81.4,4.1,0,,3.4,83.3,-1.5,4.3,59.3,1,
488984,Tommy Hunter,Raymond,Hunter,R,2022,18,20.0,21,8,6,6,22,4,0,0,0,0,0,0,1.11,1.17,0.44,0.33,0.33,1.22,2.7,1.35,9.9,2.7,3.67,1.8,9.45,0.259,4.5,,0.0,94,75,79.8,5.22,0,,3.67,88.8,-1.8,4.7,70.2,1,
668665,Stephen Nogosek,Stephen,Nogosek,R,2022,12,19.9,20,10,6,7,21,4,0,0,0,0,0,0,1.66,1.67,0.83,0.5,0.58,1.75,2.71,1.36,9.5,3.17,3.0,1.81,9.05,0.251,4.76,,0.0,95,76,80.0,7.92,0,,3.0,79.4,-2.05,4.77,66.3,1,
663465,Kolby Allard,Kolby,Allard,L,2022,10,19.6,21,17,17,6,19,9,0,0,0,0,0,0,1.96,2.1,1.7,1.7,0.6,1.9,7.81,1.38,8.72,2.76,3.17,4.13,9.64,0.263,8.15,,0.0,88,64,72.7,8.8,0,,3.17,69.4,-0.34,4.49,64.8,1,
650530,Bryan Garcia,Bryan,Garcia,R,2022,4,19.4,14,8,8,10,17,3,0,0,0,0,0,0,4.85,3.5,2.0,2.0,2.5,4.25,3.71,1.24,7.89,4.64,1.7,1.39,6.49,0.194,5.0,,50.0,84,67,79.8,21.0,4,4.85,1.7,80.8,-1.29,4.33,60.7,0,
552640,Andrew Kittredge,Andrew,Kittredge,R,2022,17,19.3,15,7,7,2,14,4,0,0,0,0,0,0,1.14,0.88,0.41,0.41,0.12,0.82,3.26,0.88,6.53,0.93,7.0,1.87,6.99,0.206,4.75,,0.0,75,53,70.7,4.41,0,,7.0,87.7,-1.49,3.89,56.0,1,
606930,Jacob Barnes,Jacob,Barnes,R,2022,22,19.3,21,12,12,8,12,1,0,0,0,0,0,0,0.88,0.95,0.55,0.55,0.36,0.55,5.6,1.5,5.6,3.73,1.5,0.47,9.79,0.266,3.87,,0.0,97,69,71.1,4.41,0,,1.5,61.6,1.73,5.03,37.1,1,
685503,Kohei Arihara,Kohei,Arihara,R,2022,5,19.3,36,22,21,11,14,4,0,0,0,0,0,0,3.86,7.2,4.4,4.2,2.2,2.8,9.79,2.44,6.53,5.13,1.27,1.87,16.79,0.383,6.15,,20.0,108,77,71.3,21.6,5,3.86,1.27,60.4,3.64,5.6,38.9,0,
572403,Drew VerHagen,Drew,VerHagen,R,2022,18,19.1,26,17,15,12,18,5,0,0,0,0,0,0,1.06,1.44,0.94,0.83,0.67,1.0,7.07,1.99,8.48,5.65,1.5,2.36,12.25,0.312,6.6,,0.0,106,82,77.4,5.89,0,,1.5,67.7,0.47,5.55,50.9,1,
676534,Calvin Faucher,Calvin,Faucher,R,2022,21,19.0,23,14,12,10,21,4,0,0,0,0,0,0,0.9,1.1,0.67,0.57,0.48,1.0,5.68,1.74,9.95,4.74,2.1,1.89,10.89,0.287,5.31,,0.0,101,84,83.2,4.81,0,,2.1,69.3,0.37,5.32,62.4,1,
672715,Luis Patiño,Luis,Patiño,R,2022,6,18.6,26,18,18,13,11,6,0,0,0,0,0,0,3.1,4.33,3.0,3.0,2.17,1.83,8.71,2.1,5.32,6.29,0.85,2.9,12.58,0.318,8.31,,0.0,100,76,76.0,16.67,6,3.1,0.85,68.6,0.4,5.38,33.0,0,
592390,Heath Hembree,Richard,Hembree,R,2022,26,18.5,26,19,18,17,17,6,0,0,0,0,0,0,0.71,1.0,0.73,0.69,0.65,0.65,8.76,2.32,8.27,8.27,1.0,2.92,12.65,0.319,8.34,,0.0,107,82,76.6,4.12,0,,1.0,69.4,0.42,5.78,47.7,1,
543238,Anthony Gose,Anthony,Gose,L,2022,22,18.2,15,13,11,14,28,4,0,0,0,0,0,0,0.83,0.68,0.59,0.5,0.64,1.27,5.44,1.59,13.85,6.92,2.0,1.98,7.42,0.216,5.29,,0.0,92,72,78.3,4.18,0,,2.0,68.4,0.15,5.05,91.3,1,
669194,Ryne Nelson,Ryne,Nelson,R,2022,3,18.1,9,4,3,6,16,2,0,0,0,0,0,0,6.03,3.0,1.33,1.0,2.0,5.33,1.49,0.83,7.96,2.98,2.67,0.99,4.48,0.142,3.86,,66.7,69,50,72.5,23.0,3,6.03,2.67,90.2,-2.37,3.81,69.6,0,
623485,Ashton Goudeau,Ashton,Goudeau,R,2022,12,18.0,25,18,16,10,16,3,0,0,0,0,0,0,1.5,2.08,1.5,1.33,0.83,1.33,8.0,1.94,8.0,5.0,1.6,1.5,12.5,0.316,5.26,,0.0,94,76,80.9,7.83,0,,1.6,55.2,2.74,5.22,51.1,1,
657770,Eric Stout,Eric,Stout,L,2022,20,17.9,25,15,14,16,25,2,0,0,0,0,0,0,0.89,1.25,0.75,0.7,0.8,1.25,7.04,2.29,12.57,8.04,1.56,1.01,12.57,0.318,4.54,,0.0,110,87,79.1,5.5,0,,1.56,68.1,2.5,6.15,68.2,1,
543101,Anthony DeSclafani,Anthony,DeSclafani,R,2022,5,17.6,34,21,14,4,17,4,0,0,0,0,0,0,3.52,6.8,4.2,2.8,0.8,3.4,7.16,2.16,8.69,2.05,4.25,2.05,17.39,0.392,4.9,,0.0,94,67,71.3,18.8,5,3.52,4.25,52.5,2.26,5.34,54.3,0,
659262,Anderson Espinoza,Anderson,Espinoza,R,2022,7,17.4,14,11,11,16,19,4,0,0,0,0,0,0,2.49,2.0,1.57,1.57,2.29,2.71,5.69,1.72,9.83,8.28,1.19,2.07,7.24,0.211,6.76,,0.0,86,70,81.4,12.29,0,,1.19,77.9,-1.07,4.94,66.3,1,
657756,Connor Seabold,Connor,Seabold,R,2022,5,17.4,35,24,23,8,19,5,0,0,0,0,0,0,3.48,7.0,4.8,4.6,1.6,3.8,11.9,2.47,9.83,4.14,2.38,2.59,18.1,0.401,6.13,,0.0,97,79,81.4,19.4,5,3.48,2.38,52.8,5.77,5.57,58.8,0,
622786,Jesus Tinoco,Jesus,Tinoco,R,2022,17,17.4,12,5,5,10,18,2,0,0,0,0,0,0,1.02,0.71,0.29,0.29,0.59,1.06,2.59,1.26,9.31,5.17,1.8,1.03,6.21,0.187,4.35,,0.0,84,70,83.3,4.94,0,,1.8,88.5,-1.76,4.83,64.3,1,
671790,Ronald Bolaños,Ronald,Bolaños,R,2022,8,17.4,20,9,9,12,12,2,0,0,0,0,0,0,2.17,2.5,1.13,1.13,1.5,1.5,4.66,1.84,6.21,6.21,1.0,1.03,10.34,0.277,5.38,,0.0,87,68,78.2,10.88,0,,1.0,78.8,-0.72,5.0,41.4,1,
571882,Derek Law,Derek,Law,R,2022,17,17.1,23,13,9,8,17,3,0,0,0,0,0,0,1.01,1.35,0.76,0.53,0.47,1.0,4.74,1.81,8.95,4.21,2.13,1.58,12.11,0.31,4.9,,0.0,92,72,78.3,5.41,0,,2.13,67.2,-0.16,5.38,55.4,1,
669622,Anthony Bender,Anthony,Bender,R,2022,21,17.0,15,6,6,7,17,3,0,0,0,0,0,0,0.81,0.71,0.29,0.29,0.33,0.81,3.18,1.29,9.0,3.71,2.43,1.59,7.94,0.227,4.73,,0.0,78,60,76.9,3.71,0,,2.43,89.9,-1.55,4.59,65.4,1,
503285,Darren O'Day,Darren,O'Day,R,2022,27,17.0,17,10,8,9,26,3,0,0,0,0,0,0,0.63,0.63,0.37,0.3,0.33,0.96,4.24,1.53,13.76,4.76,2.89,1.59,9.0,0.25,4.02,,0.0,94,77,81.9,3.48,0,,2.89,73.4,0.22,5.53,83.0,1,
592804,Tyler Thornburg,Tyler,Thornburg,R,2022,14,16.900000000000002,16,10,7,11,14,1,0,0,0,0,0,0,1.21,1.14,0.71,0.5,0.79,1.0,3.73,1.6,7.46,5.86,1.27,0.53,8.52,0.24,4.27,,0.0,87,71,81.6,6.21,0,,1.27,66.4,-0.54,5.15,48.3,1,
572955,Pierce Johnson,Pierce,Johnson,R,2022,18,16.8,16,8,8,8,27,1,0,0,0,0,0,0,0.93,0.89,0.44,0.44,0.44,1.5,4.29,1.43,14.46,4.29,3.38,0.54,8.57,0.241,2.19,,0.0,79,70,88.6,4.39,0,,3.38,70.8,2.1,4.7,102.5,1,
596271,Casey Lawrence,Casey,Lawrence,R,2022,6,16.6,23,15,15,4,11,5,0,0,0,0,0,0,2.77,3.83,2.5,2.5,0.67,1.83,8.13,1.63,5.96,2.17,2.75,2.71,12.47,0.316,6.51,,0.0,79,62,78.5,13.17,0,,2.75,60.0,1.62,4.76,41.8,1,
642770,Javy Guerra,Javier,Guerra,R,2022,18,16.6,16,11,10,11,10,3,0,0,0,0,0,0,0.92,0.89,0.61,0.56,0.61,0.56,5.42,1.63,5.42,5.96,0.91,1.63,8.67,0.243,6.33,,0.0,82,64,78.0,4.56,0,,0.91,70.2,-0.91,4.94,36.6,1,
642100,Gabe Speier,Gabriel,Speier,L,2022,17,16.3,16,5,5,5,14,2,0,0,0,0,0,0,0.96,0.94,0.29,0.29,0.29,0.82,2.76,1.29,7.73,2.76,2.8,1.1,8.83,0.247,4.0,,0.0,77,59,76.6,4.53,0,,2.8,87.9,-1.24,4.72,54.5,1,
543548,Tommy Milone,Tomaso,Milone,L,2022,7,16.2,14,10,10,6,5,4,0,0,0,0,0,0,2.31,2.0,1.43,1.43,0.86,0.71,5.56,1.23,2.78,3.33,0.83,2.22,7.78,0.224,6.9,,0.0,69,45,65.2,9.86,0,,0.83,69.4,-1.34,4.26,21.7,1,
660825,Eduard Bazardo,Eduard,Bazardo,R,2022,12,16.1,12,5,5,4,11,4,0,0,0,0,0,0,1.34,1.0,0.42,0.42,0.33,0.92,2.8,0.99,6.15,2.24,2.75,2.24,6.71,0.199,5.81,,0.0,65,46,70.8,5.42,0,,2.75,105.8,-3.01,4.04,50.8,1,
666974,Yennier Cano,Yennier,Cano,R,2022,13,15.9,26,23,23,16,21,3,0,0,0,0,0,0,1.22,2.0,1.77,1.77,1.23,1.62,13.02,2.64,11.89,9.06,1.31,1.7,14.72,0.353,6.03,,0.0,97,79,81.4,7.46,0,,1.31,50.3,6.99,6.1,64.9,1,
592473,Adam Kolarek,Adam,Kolarek,L,2022,15,15.8,20,9,9,8,9,1,0,0,0,0,0,0,1.05,1.33,0.6,0.6,0.53,0.6,5.13,1.77,5.13,4.56,1.13,0.57,11.39,0.297,4.4,,0.0,79,63,79.7,5.27,0,,1.13,71.4,0.73,5.0,34.2,1,
621219,Alec Mills,Alec,Mills,R,2022,7,15.8,28,20,19,3,11,7,0,0,0,0,0,0,2.26,4.0,2.86,2.71,0.43,1.57,10.82,1.96,6.27,1.71,3.67,3.99,15.95,0.371,8.14,,0.0,85,65,76.5,12.14,0,,3.67,51.9,2.68,5.38,38.8,1,
670955,Edwin Uceta,Edwin,Uceta,R,2022,10,15.6,14,12,11,7,13,2,0,0,0,0,0,0,1.56,1.4,1.2,1.1,0.7,1.3,6.35,1.35,7.5,4.04,1.86,1.15,8.08,0.23,4.55,,0.0,73,55,75.3,7.3,0,,1.86,49.5,1.8,4.68,53.4,1,
650204,Norge Ruiz,Norge,Ruiz,R,2022,13,15.5,29,16,15,5,18,4,0,0,0,0,0,0,1.19,2.23,1.23,1.15,0.38,1.38,8.71,2.19,10.45,2.9,3.6,2.32,16.84,0.384,5.2,,0.0,94,72,76.6,7.23,0,,3.6,63.4,3.51,6.06,57.4,1,
658551,Junior Fernández,Junior,Fernández,R,2022,16,15.4,18,6,5,12,14,3,0,0,0,0,0,0,0.96,1.13,0.38,0.31,0.75,0.88,2.92,1.95,8.18,7.01,1.17,1.75,10.52,0.28,6.25,,0.0,84,65,77.4,5.25,0,,1.17,93.0,-3.33,5.45,50.0,1,
570488,Phillips Valdez,Phillips,Valdez,R,2022,13,15.4,12,11,8,7,13,0,0,0,0,0,0,0,1.18,0.92,0.85,0.62,0.54,1.0,4.68,1.23,7.6,4.09,1.86,0.0,7.01,0.206,2.88,,0.0,72,58,80.6,5.54,0,,1.86,42.1,1.8,4.68,54.2,1,
667498,Robert Dugger,Robert,Dugger,R,2022,4,15.3,19,11,11,7,19,3,0,0,0,0,0,0,3.83,4.75,2.75,2.75,1.75,4.75,6.47,1.7,11.18,4.12,2.71,1.76,11.18,0.293,4.64,,0.0,72,58,80.6,18.0,4,3.83,2.71,68.8,1.83,4.71,79.2,0,
572125,Sam Selman,Samuel,Selman,L,2022,16,15.3,16,10,10,5,18,4,0,0,0,0,0,0,0.96,1.0,0.63,0.63,0.31,1.13,5.88,1.37,10.59,2.94,3.6,2.35,9.41,0.258,5.23,,0.0,76,62,81.6,4.75,0,,3.6,71.4,0.65,4.97,71.1,1,
663385,Chad Smith,Rodney,Smith,R,2022,15,15.200000000000001,16,15,15,15,23,2,0,0,0,0,0,0,1.01,1.07,1.0,1.0,1.0,1.53,8.88,2.04,13.62,8.88,1.53,1.18,9.47,0.26,4.84,,0.0,87,64,73.6,5.8,0,,1.53,56.7,4.04,5.72,79.3,1,
489265,Sergio Romo,Sergio,Romo,R,2022,22,15.2,18,13,13,5,14,6,0,0,0,0,0,0,0.69,0.82,0.59,0.59,0.23,0.64,7.7,1.51,8.29,2.96,2.8,3.55,10.66,0.283,7.48,,0.0,79,66,83.5,3.59,0,,2.8,68.5,0.22,5.2,53.2,1,
665625,Elvis Peguero,Elvis,Peguero,R,2022,13,15.0,23,16,13,5,12,4,0,0,0,0,0,0,1.15,1.77,1.23,1.0,0.38,0.92,7.8,1.87,7.2,3.0,2.4,2.4,13.8,0.338,6.07,,0.0,77,62,80.5,5.92,0,,2.4,53.6,1.73,5.13,46.8,1,
656803,James Norwood,James,Norwood,R,2022,19,15.0,21,15,14,8,22,1,0,0,0,0,0,0,0.79,1.11,0.79,0.74,0.42,1.16,8.4,1.93,13.2,4.8,2.75,0.6,12.6,0.318,2.73,,0.0,85,67,78.8,4.47,0,,2.75,50.7,5.67,5.67,77.6,1,
572703,Luke Bard,Luke,Bard,R,2022,9,15.0,7,3,3,7,8,0,0,0,0,0,0,0,1.67,0.78,0.33,0.33,0.78,0.89,1.8,0.93,4.8,4.2,1.14,0.0,4.2,0.135,3.53,,0.0,59,48,81.4,6.56,0,,1.14,78.6,-1.73,3.93,40.7,1,
518397,Scott Alexander,Scott,Alexander,L,2022,17,15.0,12,2,2,1,10,1,0,0,0,0,0,0,0.88,0.71,0.12,0.12,0.06,0.59,1.2,0.87,6.0,0.6,10.0,0.6,7.2,0.211,2.93,,0.0,64,46,71.9,3.76,0,,10.0,94.8,-1.73,4.27,46.9,1,
642203,Taylor Widener,Taylor,Widener,R,2022,13,15.0,20,6,6,4,14,2,0,0,0,0,0,0,1.15,1.54,0.46,0.46,0.31,1.08,3.6,1.6,8.4,2.4,3.5,1.2,12.0,0.308,3.87,,0.0,83,63,75.9,6.38,0,,3.5,84.9,-0.27,5.53,50.6,1,
663574,Tony Santillan,Antonio,Santillan,R,2022,20,15.0,22,13,11,11,21,1,0,0,0,0,0,0,0.75,1.1,0.65,0.55,0.55,1.05,6.6,2.2,12.6,6.6,1.91,0.6,13.2,0.328,3.47,,0.0,97,82,84.5,4.85,0,,1.91,63.3,3.13,6.47,64.9,1,
605151,Archie Bradley,Archie,Bradley,R,2022,21,14.700000000000001,17,13,10,7,15,1,0,0,0,0,0,0,0.7,0.81,0.62,0.48,0.33,0.71,6.12,1.63,9.18,4.29,2.14,0.61,10.41,0.278,3.47,,0.0,78,64,82.1,3.71,0,,2.14,48.7,2.65,5.31,57.7,1,
664054,Cody Stashak,Cody,Stashak,R,2022,11,14.700000000000001,16,7,7,0,15,1,0,0,0,0,0,0,1.34,1.45,0.64,0.64,0.0,1.36,4.29,1.09,9.18,0.0,,0.61,9.8,0.266,2.04,,0.0,65,53,81.5,5.91,0,,,61.6,2.25,4.42,69.2,1,
668941,JoJo Romero,Joseph,Romero,L,2022,15,14.700000000000001,12,6,6,7,17,3,0,0,0,0,0,0,0.98,0.8,0.4,0.4,0.47,1.13,3.67,1.29,10.41,4.29,2.43,1.84,7.35,0.214,4.97,,0.0,68,52,76.5,4.53,0,,2.43,87.8,-1.3,4.63,75.0,1,
682847,Luis L. Ortiz,Luis,Ortiz,R,2022,4,14.6,8,9,8,10,17,1,0,0,0,0,0,0,3.65,2.0,2.25,2.0,2.5,4.25,4.93,1.23,10.48,6.16,1.7,0.62,4.93,0.154,3.82,,0.0,69,52,75.4,17.25,4,3.65,1.7,54.2,1.11,4.73,73.9,0,
656986,Bennett Sousa,John,Sousa,L,2022,25,14.5,25,20,19,10,12,3,0,0,0,0,0,0,0.58,1.0,0.8,0.76,0.4,0.48,11.79,2.41,7.45,6.21,1.2,1.86,15.52,0.365,6.3,,0.0,97,78,80.4,3.88,0,,1.2,48.7,5.49,6.69,37.1,1,
663804,Jackson Kowar,Jackson,Kowar,R,2022,7,14.5,27,17,17,11,17,4,0,0,0,0,0,0,2.07,3.86,2.43,2.43,1.57,2.43,10.55,2.62,10.55,6.83,1.55,2.48,16.76,0.383,6.72,,0.0,82,61,74.4,11.71,0,,1.55,64.8,3.83,5.66,62.2,1,
646242,Jhonathan Díaz,Jhonathan,Díaz,L,2022,4,14.4,13,5,5,10,11,1,0,0,0,0,0,0,3.6,3.25,1.25,1.25,2.5,2.75,3.13,1.6,6.88,6.25,1.1,0.63,8.13,0.231,4.66,,0.0,66,44,66.7,16.5,4,3.6,1.1,83.3,-1.53,4.58,50.0,0,
676886,Jeremy Beasley,Jeremy,Beasley,R,2022,9,14.3,14,9,8,5,19,4,0,0,0,0,0,0,1.59,1.56,1.0,0.89,0.56,2.11,5.03,1.33,11.96,3.15,3.8,2.52,8.81,0.246,5.23,,0.0,66,53,80.3,7.33,0,,3.8,74.6,-0.2,4.62,86.4,1,
670810,Logan Gillaspie,Logan,Gillaspie,R,2022,17,14.3,20,8,6,3,10,1,0,0,0,0,0,0,0.84,1.18,0.47,0.35,0.18,0.59,3.78,1.61,6.29,1.89,3.33,0.63,12.59,0.318,3.34,,0.0,74,56,75.7,4.35,0,,3.33,69.4,0.44,5.17,40.5,1,
608652,Luke Farrell,Luke,Farrell,R,2022,6,14.3,18,10,9,7,14,3,0,0,0,0,0,0,2.38,3.0,1.67,1.5,1.17,2.33,5.66,1.75,8.81,4.41,2.0,1.89,11.33,0.296,5.44,,0.0,70,57,81.4,11.67,0,,2.0,72.1,0.22,4.9,60.0,1,
593619,Domingo Tapia,Domingo,Tapia,R,2022,11,14.200000000000001,25,16,16,14,12,1,0,0,0,0,0,0,1.29,2.27,1.45,1.45,1.27,1.09,10.14,2.75,7.61,8.87,0.86,0.63,15.85,0.37,5.38,,0.0,90,70,77.8,8.18,0,,0.86,61.2,4.76,6.34,40.0,1,
641871,Keynan Middleton,Keynan,Middleton,R,2022,18,14.2,16,13,10,3,15,5,0,0,0,0,0,0,0.79,0.89,0.72,0.56,0.17,0.83,6.34,1.34,9.51,1.9,5.0,3.17,10.14,0.273,6.3,,0.0,69,54,78.3,3.83,0,,5.0,50.0,0.04,4.86,65.2,1,
676637,Phoenix Sanders,Phoenix,Sanders,R,2022,8,14.2,12,5,5,3,12,0,0,0,0,0,0,0,1.77,1.5,0.63,0.63,0.38,1.5,3.17,1.06,7.61,1.9,4.0,0.0,7.61,0.22,2.14,,0.0,57,41,71.9,7.12,0,,4.0,66.7,1.03,4.01,63.2,1,
592454,Tommy Kahnle,Thomas,Kahnle,R,2022,15,14.2,5,4,4,3,18,2,0,0,0,0,0,0,0.95,0.33,0.27,0.27,0.2,1.2,2.54,0.56,11.41,1.9,6.0,1.27,3.17,0.105,3.13,,0.0,55,41,74.5,3.67,0,,6.0,76.9,-0.59,3.87,98.2,1,
596082,Jake Reed,Jacob,Reed,R,2022,17,14.1,15,11,11,8,13,2,0,0,0,0,0,0,0.83,0.88,0.65,0.65,0.47,0.76,7.02,1.63,8.3,5.11,1.63,1.28,9.57,0.262,4.9,,0.0,77,64,83.1,4.53,0,,1.63,59.4,2.12,5.46,50.6,1,
661440,Mauricio Llovera,Mauricio,Llovera,R,2022,17,14.0,14,8,8,8,20,2,0,0,0,0,0,0,0.82,0.82,0.47,0.47,0.47,1.18,5.14,1.57,12.86,5.14,2.5,1.29,9.0,0.25,3.91,,0.0,72,59,81.9,4.24,0,,2.5,72.9,1.23,5.14,83.3,1,
681810,Austin Warren,Austin,Warren,R,2022,14,13.9,19,10,10,5,9,3,0,0,0,0,0,0,0.99,1.36,0.71,0.71,0.36,0.64,6.47,1.73,5.83,3.24,1.8,1.94,12.3,0.313,5.79,,0.0,70,50,71.4,5.0,0,,1.8,70.7,0.68,5.04,38.6,1,
605195,Kyle Crick,Kyle,Crick,R,2022,14,13.8,10,7,7,11,19,0,0,0,0,0,0,0,0.99,0.71,0.5,0.5,0.79,1.36,4.57,1.52,12.39,7.17,1.73,0.0,6.52,0.195,2.84,,0.0,67,60,89.6,4.79,0,,1.73,66.7,1.73,4.86,85.1,1,
607229,Robert Gsellman,Robert,Gsellman,R,2022,8,13.700000000000001,17,10,8,3,9,2,0,0,0,0,0,0,1.71,2.13,1.25,1.0,0.38,1.13,5.26,1.46,5.91,1.97,3.0,1.31,11.17,0.293,4.44,,0.0,64,39,60.9,8.0,0,,3.0,58.1,0.82,4.67,42.2,1,
